0,07801127	0,2497558	0,08497246	0,3174944	0,08183768	0,7137034	0,07082159	0,9031495	-0,07928412	0,5968028	-0,2113432	0,452435	-0,2186075	0,3135936	-0,2022067	0,2446271	0,2447281	0,6030667	0,4269947	0,4793636	0,4132963	0,3247925	0,3797944	0,2540859	0,004577789	0,1738196	-0,02708404	-0,3418539	-0,1820974	-0,6726134	-0,2109918	-0,6941637	0,1506954	0,1814249	0,1607078	-0,2332647	0,1548331	-0,5733517	0,1415649	-0,624257	2
0,04941076	0,2519107	0,05350525	0,3192224	0,04577504	0,718682	0,03553883	0,9058001	-0,1089744	0,5998282	-0,232473	0,4444622	-0,2429902	0,3068965	-0,2217817	0,2380886	0,2146052	0,6027286	0,37894	0,4639153	0,3736818	0,3057397	0,3486725	0,2499328	-0,02236	0,1762759	-0,04145686	-0,3411028	-0,1963147	-0,6751931	-0,1667682	-0,6916977	0,1225913	0,1840788	0,1500454	-0,2238226	0,1573615	-0,5626629	0,149884	-0,6068334	2
0,03188498	0,2472148	0,03382673	0,3119388	0,01748791	0,6807648	-0,007117243	0,8610382	-0,1469864	0,5888792	-0,2679915	0,4436696	-0,2688676	0,2904419	-0,2440556	0,2200619	0,1943191	0,5995849	0,3729258	0,4758456	0,3708678	0,3265973	0,3459085	0,2707255	-0,04345186	0,1643749	-0,03943544	-0,3544909	-0,06641269	-0,6300147	-0,07617875	-0,6569461	0,1110169	0,1784308	0,138914	-0,2299898	0,1480971	-0,5692305	0,2401407	-0,6192679	2
0,04094997	0,2513127	0,04557743	0,3158931	0,03717206	0,7040611	0,01919292	0,8878189	-0,1295258	0,5913008	-0,2662267	0,444458	-0,2434271	0,2864057	-0,2367429	0,2351563	0,2139062	0,5978442	0,3945145	0,4779297	0,3681818	0,3131169	0,3492114	0,2505828	-0,03538891	0,1712483	-0,03091932	-0,3489138	-0,06611027	-0,6230799	-0,07642108	-0,6501513	0,1181967	0,180154	0,1393092	-0,2402158	0,1499033	-0,5888346	0,2488064	-0,6196067	2
0,048651	0,2317231	0,04587792	0,303981	0,03047392	0,6670871	0,007969067	0,8539551	-0,1291914	0,5633415	-0,2243525	0,4052511	-0,2127878	0,24227	-0,2030671	0,1765888	0,2066939	0,5672365	0,4038461	0,462779	0,3279476	0,2422258	0,3132265	0,1810028	-0,027211	0,1516061	-0,1136061	-0,3081556	-0,2136632	-0,6776861	-0,175996	-0,685312	0,1306694	0,1602731	0,1785091	-0,2215191	0,1664414	-0,5804256	0,2690494	-0,6196315	3
0,07476629	0,07180855	0,07017632	0,1397094	0,04915375	0,4810672	0,03212058	0,663716	-0,10938	0,3733424	-0,2420471	0,218619	-0,1926356	0,01057276	-0,176165	-0,05877601	0,2260792	0,3927813	0,4074101	0,2962378	0,4315414	0,1207395	0,4174183	0,0466871	0,0007126136	-0,006956232	-0,1631346	-0,3156443	-0,2124703	-0,6886824	-0,1754108	-0,6914217	0,1579835	0,002002068	0,3376571	-0,3043689	0,2166761	-0,6012655	0,3073832	-0,6377494	3
0,0642163	0,08530308	0,05992083	0,1517127	0,0375323	0,4834937	0,04051498	0,6670176	-0,1209001	0,3846972	-0,2626821	0,2359499	-0,2953536	0,06533977	-0,282927	-0,01841633	0,2166834	0,3976545	0,3893945	0,2947767	0,4185128	0,1158663	0,4019291	0,04431175	-0,008530883	0,004028572	-0,1731012	-0,3167432	-0,2267422	-0,6952124	-0,1872956	-0,6987715	0,1457893	0,01513076	0,3309233	-0,2941012	0,2118974	-0,603177	0,3103994	-0,6276929	3
0,06875794	0,1148902	0,06469981	0,1760197	0,04521767	0,4814966	0,05444641	0,6497869	-0,1151353	0,3896424	-0,261338	0,2638287	-0,2537546	0,08849546	-0,2383525	0,01963494	0,2252305	0,4065649	0,3996456	0,3125263	0,4155391	0,1341979	0,3955519	0,06864174	-0,003995122	0,03486755	-0,1476334	-0,2990708	-0,2111665	-0,6715951	-0,1779931	-0,6821658	0,1516139	0,04348649	0,3167715	-0,2742642	0,2115993	-0,6019396	0,2798492	-0,6426233	3
0,06989209	0,1173125	0,06571039	0,1778966	0,04424603	0,4811656	0,04520558	0,6576425	-0,1178449	0,3878693	-0,2636141	0,2558199	-0,2579677	0,08260377	-0,2403772	0,01703967	0,2225707	0,4067646	0,3997385	0,3174841	0,4139022	0,1343239	0,3877081	0,06483673	-0,002007406	0,03607436	-0,1475445	-0,3027143	-0,1786624	-0,6867738	-0,1406258	-0,6941351	0,1527032	0,04752643	0,3166434	-0,271233	0,2199664	-0,6003103	0,2044653	-0,6641117	3
0,06125036	0,1241116	0,05629302	0,1835803	0,03063775	0,4807343	0,02675614	0,6577748	-0,1304719	0,3936987	-0,2639232	0,2540297	-0,2561731	0,08114502	-0,2437749	0,0137399	0,2104365	0,4056944	0,3977905	0,3134575	0,4098357	0,1328352	0,3872435	0,06556383	-0,009574939	0,04150545	-0,1557572	-0,3016286	-0,2191249	-0,6779554	-0,1835924	-0,6855941	0,1445259	0,05523077	0,3025345	-0,2631011	0,2062593	-0,5961856	0,2640528	-0,6537645	3
0,06223837	0,1247193	0,05716726	0,1840346	0,03187405	0,4803473	0,02353988	0,6574723	-0,1313818	0,392156	-0,2613868	0,2403651	-0,2521521	0,069039	-0,2394615	0,010459	0,2110901	0,4057342	0,3945664	0,3153436	0,4094818	0,133344	0,3871804	0,06554776	-0,008035616	0,04163366	-0,1562544	-0,3017723	-0,2135456	-0,6851841	-0,1775117	-0,6912102	0,1457344	0,05578544	0,3004095	-0,2629029	0,2040785	-0,5974831	0,2601877	-0,6583557	3
0,06338878	0,1249448	0,05855308	0,1842287	0,03496892	0,4805894	0,02515133	0,6567281	-0,1314447	0,3913502	-0,2578653	0,253942	-0,2528649	0,08171542	-0,2384664	0,009203096	0,2114135	0,4064379	0,3969431	0,3139674	0,4103329	0,1330215	0,3893133	0,0667738	-0,007035347	0,04165635	-0,1561904	-0,3021331	-0,2063886	-0,6863503	-0,1726742	-0,6921077	0,1465551	0,05624667	0,3008162	-0,2615927	0,2042704	-0,598195	0,1976072	-0,6463575	3
0,05434714	0,09381094	0,05126457	0,151449	0,03584714	0,4396217	0,03818421	0,6363816	-0,1223146	0,3791394	-0,3245791	0,4477296	-0,2130165	0,5827951	-0,1597348	0,6289486	0,2186734	0,3889773	0,4005162	0,4842644	0,2856039	0,625415	0,2242648	0,6613206	-0,0207192	0,01624352	-0,1859822	-0,2992733	-0,07150326	-0,5496234	-0,1360852	-0,6008754	0,1370996	0,01929307	0,3246491	-0,283022	0,252217	-0,5795759	0,2444672	-0,6257523	4
0,05970816	0,1022612	0,05610469	0,1596758	0,03781279	0,4476238	0,05714058	0,6309541	-0,1209864	0,3829025	-0,329064	0,4481174	-0,2195914	0,5980232	-0,1810472	0,6541173	0,2225615	0,4027729	0,4031766	0,4981983	0,2875119	0,638342	0,2269521	0,7076123	-0,01510039	0,0214215	-0,179305	-0,2912508	-0,08102056	-0,5492316	-0,06834815	-0,6042615	0,1440526	0,02811371	0,3242648	-0,2797236	0,2468786	-0,5787945	0,2288536	-0,6384172	4
0,0587975	0,09190408	0,05423881	0,1485569	0,0310185	0,4339439	0,01841946	0,6298887	-0,1307971	0,3696164	-0,3348606	0,4375415	-0,2265905	0,5894529	-0,1785117	0,6411695	0,2092038	0,3939536	0,39349	0,4915962	0,2448521	0,647362	0,188595	0,6887673	-0,01523149	0,009810067	-0,1907612	-0,2982917	-0,0868962	-0,5429118	-0,1518586	-0,6011717	0,145319	0,0220871	0,3187094	-0,2846145	0,2459607	-0,5704286	0,1999008	-0,6250096	4
0,0676425	0,09428523	0,06289674	0,1498732	0,03979887	0,4276609	0,04338927	0,6231179	-0,1197184	0,3742221	-0,3290532	0,4306837	-0,2212704	0,5863992	-0,1762668	0,6395683	0,2138524	0,3959819	0,3950433	0,4913086	0,2558259	0,6431156	0,1996197	0,6844547	-0,004505156	0,01362863	-0,1846595	-0,2907768	-0,07121521	-0,5589488	-0,1421958	-0,6155379	0,1530843	0,02571842	0,3182842	-0,2819438	0,2488243	-0,5818675	0,1585756	-0,6206341	4
0,0730961	0,1128446	0,06876016	0,1732067	0,04841461	0,4738752	0,04596603	0,6517245	-0,1267857	0,3939269	-0,364716	0,3671001	-0,6052117	0,3677823	-0,6739956	0,3806327	0,2356482	0,4061198	0,4404075	0,3624763	0,6868511	0,3540486	0,7810429	0,3604898	-0,0006158983	0,0280189	-0,1593284	-0,2827704	-0,05321792	-0,5614673	-0,1269309	-0,6106729	0,1588523	0,03814601	0,3142564	-0,2709363	0,227816	-0,5887973	0,3155233	-0,6298771	5
0,06761069	0,1191164	0,06213297	0,1813889	0,03574102	0,4931923	0,0311576	0,6748915	-0,1377743	0,3985903	-0,3701497	0,3676479	-0,5524406	0,3649209	-0,6003759	0,3151537	0,2227663	0,4132417	0,4194717	0,3786029	0,6643434	0,3532622	0,7691389	0,3436336	-0,006101226	0,03200813	-0,1538682	-0,2845989	-0,04713854	-0,5568449	-0,1266229	-0,6168188	0,1557102	0,0470627	0,2925131	-0,2668631	0,2188144	-0,5801457	0,2030741	-0,6432516	5
0,0739685	0,1067202	0,06963138	0,1701991	0,04746586	0,4849869	0,03098175	0,671033	-0,1276352	0,386664	-0,3529429	0,3449335	-0,5331899	0,3452877	-0,6240801	0,3430174	0,2341422	0,4006721	0,4374184	0,3581954	0,6186515	0,3368255	0,6885334	0,3311205	-1,246999E-05	0,01937121	-0,166001	-0,288942	-0,06458308	-0,5694925	-0,1420932	-0,6291597	0,1592981	0,03251136	0,3179173	-0,2722793	0,2586552	-0,5760032	0,2521324	-0,6235272	5
0,07080077	0,05814172	0,06756382	0,1194922	0,04961929	0,4259579	0,05030835	0,6155735	-0,1250054	0,3410546	-0,3432813	0,2686692	-0,5558164	0,2336293	-0,6470335	0,221197	0,2356547	0,348587	0,4400882	0,2818598	0,6839532	0,2425376	0,7827889	0,2281884	-0,002017754	-0,02470905	-0,2016566	-0,3126842	-0,1047559	-0,5597383	-0,09119596	-0,6124449	0,1516869	-0,02001099	0,3518395	-0,3026978	0,3297989	-0,589066	0,239122	-0,5865215	5
0,06589857	0,06476529	0,06244991	0,1252785	0,04411013	0,4294404	0,04845153	0,6103005	-0,1292238	0,3435239	-0,3655325	0,2713072	-0,5417778	0,2302006	-0,6332885	0,2141668	0,2296207	0,3533036	0,4386643	0,2930571	0,6818198	0,2519252	0,7512106	0,2481654	-0,008951267	-0,01636627	-0,1941404	-0,3157039	-0,115669	-0,5917428	-0,119341	-0,6387662	0,149462	-0,01245684	0,3478535	-0,2968287	0,2688124	-0,5713447	0,2085959	-0,6196316	5
0,06330241	0,09995564	0,06029297	0,1582768	0,04555907	0,4507608	0,05076537	0,6299155	-0,1319533	0,380372	-0,3707912	0,3469867	-0,5524712	0,3361223	-0,6449053	0,3363364	0,2310678	0,387116	0,4288805	0,3579313	0,6761009	0,3513841	0,7560238	0,3498933	-0,01338362	0,01629999	-0,1759402	-0,2930188	-0,06380908	-0,5570297	-0,1332505	-0,6089615	0,1483528	0,02409728	0,3226419	-0,2700865	0,2481574	-0,5807177	0,3302561	-0,6119324	5
0,06157199	0,1002465	0,05777836	0,159179	0,03819109	0,4542316	0,04108759	0,6317522	-0,1355187	0,3798985	-0,3797998	0,3411359	-0,5781208	0,3251449	-0,6705394	0,32414	0,2231755	0,3905788	0,4165692	0,3591837	0,6637229	0,3482301	0,757898	0,3509378	-0,01319293	0,0159899	-0,1790015	-0,2921387	-0,07182883	-0,5502744	-0,1442533	-0,6070048	0,1469979	0,02569606	0,3153257	-0,2696571	0,2815926	-0,5521861	0,2752579	-0,6093841	5
0,1924003	0,2951652	0,2054191	0,3595342	0,2370515	0,6994748	0,2159959	0,8744462	0,05051206	0,6022058	-0,1727763	0,6005642	-0,4070489	0,6311813	-0,500074	0,6504264	0,3899986	0,5777375	0,5350788	0,4510935	0,4674873	0,2803776	0,4534811	0,2116743	0,1081278	0,227836	-0,1711834	0,04924847	-0,02463476	-0,2072132	-0,01205064	-0,2555022	0,2608767	0,2072043	0,1787445	-0,2264852	0,16721	-0,5557035	0,2614766	-0,614027	6
0,2141766	0,2935936	0,2318038	0,3567558	0,2791521	0,6933095	0,2738327	0,8679805	0,09347755	0,609728	-0,1464352	0,6175992	-0,3910218	0,649718	-0,4557181	0,6677445	0,4299732	0,5683428	0,5717421	0,437505	0,4872703	0,2593919	0,459113	0,2000208	0,1268723	0,2293926	-0,1193755	0,01043265	0,03958957	-0,2245946	0,05848687	-0,2744325	0,2772396	0,2015633	0,2157891	-0,2224426	0,2007624	-0,5594857	0,1773334	-0,6047264	6
0,210138	0,2914961	0,2263007	0,3550549	0,2673999	0,6862974	0,262401	0,8555971	0,09032378	0,6062182	-0,1508462	0,6099095	-0,3970386	0,6384721	-0,4752172	0,6571584	0,4274832	0,5632717	0,5652635	0,4333096	0,4832413	0,2601713	0,4559005	0,2024585	0,1229278	0,2274397	-0,125835	0,004506826	0,05771625	-0,2106692	0,083517	-0,2596808	0,2733978	0,1990301	0,2051183	-0,2228464	0,1988777	-0,5445365	0,1755259	-0,5913709	6
0,2081224	0,2940182	0,2218788	0,3574526	0,2569132	0,6912686	0,2442265	0,8695344	0,07200998	0,6031551	-0,1711893	0,602868	-0,4049685	0,6221384	-0,483205	0,6369517	0,4198757	0,5735686	0,5629773	0,446075	0,4788821	0,25582	0,4461482	0,1943929	0,1210827	0,2254723	-0,1153955	-0,008689731	0,05881622	-0,2308031	0,08466072	-0,2792006	0,2755795	0,2026601	0,2234766	-0,2051669	0,2179191	-0,5388619	0,1985099	-0,5859929	6
0,2090605	0,2924167	0,2215733	0,3563869	0,2602825	0,6882772	0,2550857	0,8626307	0,0825086	0,6022635	-0,1459839	0,5859805	-0,3946747	0,6051226	-0,4582514	0,6153276	0,4262955	0,5724895	0,5640658	0,4419458	0,4980607	0,2700059	0,4986657	0,2010002	0,1214263	0,2264337	-0,1230602	0,003262103	0,06198411	-0,2092845	0,09570573	-0,256253	0,2758667	0,2016589	0,2085587	-0,2044214	0,2036671	-0,5378851	0,1900222	-0,5847846	6
0,2080402	0,2943884	0,2202179	0,3583247	0,256241	0,6883902	0,2439012	0,8620731	0,07262731	0,6036559	-0,1551764	0,5955704	-0,4020828	0,609383	-0,4815434	0,6265787	0,4218866	0,5722508	0,5619404	0,4385338	0,491547	0,2685239	0,5023119	0,1995635	0,1197163	0,2270269	-0,1222316	-0,002840593	0,0385636	-0,2350385	0,1141451	-0,242054	0,2766338	0,2020613	0,2098772	-0,2086841	0,2042094	-0,5383728	0,1876964	-0,5851134	6
0,2107093	0,2920197	0,2244094	0,3553162	0,2613713	0,6900507	0,2547323	0,8606199	0,08218978	0,6043048	-0,1451742	0,5787504	-0,3928566	0,5934227	-0,4768333	0,6098453	0,4236805	0,5719718	0,5666928	0,4470675	0,4804836	0,2567749	0,445619	0,1972847	0,123871	0,2257349	-0,1135818	-0,006597996	0,05751358	-0,2298364	0,08390699	-0,2792199	0,2780166	0,2011683	0,2186936	-0,2115639	0,2185799	-0,5411391	0,2003943	-0,5881663	6
0,2044328	0,2914482	0,2201683	0,353087	0,254416	0,6850137	0,2472922	0,8590724	0,07775892	0,6033717	-0,148125	0,5702794	-0,394762	0,5589674	-0,4630238	0,5572021	0,4213042	0,5652366	0,5614912	0,4351175	0,4781647	0,2566921	0,4454201	0,1972567	0,1165784	0,2256797	-0,1285316	0,001243263	0,02651925	-0,2354484	0,1007253	-0,2574505	0,2702951	0,1994713	0,1948856	-0,2177108	0,1949328	-0,5329608	0,1760879	-0,5800095	6
0,2008632	0,2939068	0,2202757	0,354116	0,2592	0,6879005	0,2477377	0,8647587	0,07570172	0,6075693	-0,1493995	0,5756819	-0,3385631	0,5752355	-0,4286726	0,5735854	0,4147359	0,5648322	0,5600104	0,4298308	0,4667782	0,2535401	0,4357007	0,1947766	0,1136562	0,2279502	-0,130474	0,002422571	0,03367141	-0,2279451	0,0530616	-0,2783889	0,2650025	0,2019744	0,1984869	-0,2192714	0,1998099	-0,5368413	0,1750303	-0,5842087	6
0,03318354	0,2994427	0,02308712	0,3615013	-0,03512424	0,6955894	-0,04393416	0,8695717	-0,1871173	0,5727909	-0,2683169	0,3902856	-0,2266218	0,2229397	-0,2127235	0,1671577	0,1563788	0,6175675	0,391381	0,620309	0,5899295	0,6455473	0,6590652	0,6430162	-0,03043007	0,203971	0,04670097	-0,1823964	0,0563309	-0,5272894	0,1196051	-0,6038231	0,1218251	0,2413292	0,3901637	0,0206393	0,2334896	-0,2042821	0,2215911	-0,2851641	7
0,05693085	0,2965544	0,04690525	0,3586042	-0,00460781	0,6924511	-0,02001216	0,8664005	-0,1675984	0,5766536	-0,2646369	0,4004361	-0,169468	0,1915447	-0,1377451	0,1219143	0,1841831	0,604763	0,4291435	0,6008183	0,6262544	0,6048634	0,7017558	0,6027781	-0,009298231	0,2041611	0,0447523	-0,1837073	0,059329	-0,523926	0,1292406	-0,5926707	0,1444659	0,2338901	0,373111	-0,01364699	0,2466617	-0,2473939	0,3267416	-0,250205	7
0,06629166	0,2951047	0,06291889	0,3598467	0,04856414	0,6988542	0,0761087	0,8718963	-0,1160702	0,5860741	-0,2428604	0,4197417	-0,2183277	0,2467853	-0,2101501	0,1891331	0,2302803	0,5990334	0,4126364	0,5711458	0,6588418	0,5346932	0,7222438	0,5413897	-0,005482981	0,2056728	0,04154826	-0,1794086	0,06729433	-0,5222873	0,07058375	-0,5668657	0,1493675	0,2293021	0,3693357	-0,02214614	0,2045783	-0,2350618	0,203578	-0,3090674	7
0,0311356	0,3114448	0,02804391	0,3696847	-0,02043339	0,6969153	-0,05684409	0,8684133	-0,1799007	0,5819399	-0,2534064	0,4019572	-0,170064	0,2142259	-0,1422832	0,1516488	0,1596594	0,6172763	0,3997453	0,6392217	0,6286454	0,6858034	0,6946469	0,6762285	-0,03914052	0,2211084	0,04367023	-0,1833483	0,06990235	-0,51833	0,06412848	-0,5624968	0,1195839	0,2493393	0,3981864	0,06175003	0,2565936	-0,2477627	0,2631306	-0,3530344	7
0,04910096	0,3037369	0,04616348	0,3625725	0,001441066	0,6958461	-0,04056083	0,863776	-0,1590147	0,5904643	-0,2359209	0,4150787	-0,1948852	0,2474116	-0,1917969	0,204522	0,1808375	0,6107598	0,400276	0,6024945	0,6220703	0,6035655	0,702216	0,5988129	-0,0176072	0,2146784	0,04865301	-0,1746525	0,06864055	-0,5111637	0,06354621	-0,55501	0,1313103	0,2423603	0,3436686	0,01241022	0,2155357	-0,2120859	0,2284501	-0,3203706	7
0,0519076	0,2985017	0,0493161	0,3575456	0,01356952	0,6985041	-0,02942847	0,8691059	-0,1485505	0,5849786	-0,2161651	0,4039693	-0,1971589	0,2409761	-0,1914139	0,1967217	0,1824687	0,611531	0,4279594	0,5796927	0,6217102	0,5613723	0,7131861	0,5470119	-0,01357023	0,2094496	0,05987292	-0,180067	0,07171071	-0,5115399	0,0660539	-0,5566366	0,131911	0,2401827	0,3458982	0,006962672	0,2240076	-0,2163727	0,2337392	-0,3207517	7
0,06635877	0,29395	0,06232985	0,354277	0,002862416	0,6955957	-0,05876993	0,8647989	-0,1484863	0,5717206	-0,2148088	0,3873742	-0,1656921	0,2257789	-0,1597758	0,1722248	0,1695095	0,6156298	0,4186113	0,6018511	0,6199294	0,6072209	0,6911685	0,6094716	0,006331461	0,2083369	0,0503049	-0,1927958	0,08394517	-0,5164422	0,07801887	-0,5624419	0,1482963	0,2366765	0,358609	-0,1028625	0,3812575	-0,4861715	0,3734921	-0,5878081	7
0,02611106	0,2864154	0,02287644	0,3459492	-0,03705059	0,682362	-0,0806957	0,8582373	-0,1826628	0,5592551	-0,2450669	0,3764274	-0,202804	0,2178679	-0,1910653	0,1676266	0,1426857	0,6021468	0,3929799	0,5865344	0,5769609	0,5771978	0,6454017	0,5709825	-0,03109578	0,192904	0,05961727	-0,1965664	0,07071859	-0,5143371	0,05979398	-0,5609046	0,1054398	0,2334334	0,3758665	0,04298229	0,2227875	-0,1836884	0,2981449	-0,2091067	8
-0,098043	-0,06911688	-0,07289039	-0,02887182	0,07437384	0,1573705	0,295747	0,2114046	-0,1114888	0,2819407	0,07129953	0,1158106	0,2131627	-0,09090844	0,232036	-0,1571699	0,1368365	0,02372062	0,3538482	0,07569017	0,3534097	-0,1751523	0,3707746	-0,423522	-0,2122906	-0,07691264	-0,1549626	-0,4422267	-0,06777357	-0,7126359	-0,08580608	-0,6033938	-0,07436217	-0,1873591	0,01003239	-0,5191672	0,007145264	-0,8033338	0,09496039	-0,7377369	8
-0,04779423	-0,1033133	-0,03109971	-0,05433781	0,052648	0,1914012	0,2737956	0,2308142	-0,1685854	0,2244429	-0,2113736	-0,01233131	-0,205223	-0,2105653	-0,1864042	-0,276738	0,1151107	0,05775142	0,2180272	0,04927702	0,2932014	-0,1888522	0,3091525	-0,2531634	-0,1475416	-0,1560305	-0,1907951	-0,4689691	-0,05139248	-0,7151721	-0,09975317	-0,613735	0,004313272	-0,1900006	-0,04705985	-0,5384979	-0,03069565	-0,8219134	0,02847709	-0,7330684	8
-0,04867046	-0,09893282	-0,03242271	-0,05047755	0,05477605	0,1707219	0,2774652	0,2155453	-0,166828	0,2231125	-0,2071937	-0,01619369	-0,1176585	-0,1763603	-0,09885835	-0,2424675	0,1172387	0,03707209	0,3073168	-0,002539724	0,3046279	-0,2530892	0,3311065	-0,3635933	-0,1456187	-0,1518898	-0,1910421	-0,4728472	-0,00917685	-0,6771415	-0,08747725	-0,6166072	0,005248745	-0,1847587	0,001408391	-0,5367296	-0,07489179	-0,8098603	0,01000775	-0,758952	8
-0,01725628	-0,0262049	-0,004857031	0,01467027	0,05930223	0,2103985	0,2549278	0,2958136	-0,1599467	0,2179631	-0,2813945	0,03429848	-0,1450353	-0,098187	-0,1262736	-0,1641591	0,2010559	0,237314	0,3211499	0,09236998	0,2858921	-0,1492523	0,3068919	-0,2387519	-0,1311487	-0,09275032	-0,2114259	-0,4134597	-0,1391865	-0,6777459	-0,1365791	-0,5900137	0,04966172	-0,1105205	-0,02213731	-0,4502427	-0,03788489	-0,7303303	-0,007456924	-0,6306406	8
-0,02850319	-0,05699198	-0,0111031	-0,01438539	0,07475621	0,192221	0,2860523	0,2762378	-0,1600483	0,1976945	-0,2194183	-0,02824163	-0,08305912	-0,1607271	-0,06431194	-0,2266482	0,1288405	0,1538284	0,3033244	0,06368618	0,3185667	-0,1866985	0,3592788	-0,2704172	-0,1351063	-0,1037736	-0,2059798	-0,4188318	-0,1268373	-0,6840483	-0,1306349	-0,5976302	0,02991419	-0,1296643	-0,01936021	-0,4725712	-0,02657026	-0,7541996	0,006510349	-0,6513885	8
